ADR name,Binary Clf Mean AUC,Multilabel Clf Mean AUC,Positive Count
Iron_deficiency_anaemia,0.466838931955,0.477297687532,17.0
Spondylitis,0.466750171923,0.521957236635,9.0
Skin_tightness,0.465991729543,0.522850466558,19.0
Malignant_neoplasm_progression,0.465973573281,0.41745471681,21.0
Blood_glucose_decreased,0.465772328296,0.465772328296,18.0
Thrombophlebitis_superficial,0.465420980127,0.460767104681,126.0
Angiopathy,0.465310994507,0.462948983447,152.0
Oesophagitis_ulcerative,0.465179391316,0.464994832794,98.0
Neurological_symptom,0.464044263451,0.431399984949,33.0
Faecalith,0.463953488372,0.505502414218,17.0
Obstructive_airways_disorder,0.463814389102,0.570637094567,8.0
Capillary_fragility_increased,0.463740458015,0.414500556573,5.0
Muscular_weakness,0.463617101559,0.662213740458,3.0
Diabetic_retinal_oedema,0.463479758829,0.485036175073,17.0
Neurofibromatosis,0.463450420676,0.439357377935,7.0
Aortic_valve_stenosis,0.463051113111,0.556090906452,3.0
Respiratory_tract_infection,0.462882796216,0.422383658944,35.0
Thirst,0.46245210728,0.347555108475,10.0
Rhonchi,0.462195001968,0.473357960435,98.0
Fungal_infection,0.4618751766,0.462437552687,215.0
Cholangitis,0.461834924626,0.402073915395,16.0
Vascular_pseudoaneurysm,0.461483760485,0.307617140259,4.0
Reticulocyte_count_increased,0.461206427015,0.445017961613,25.0
Retinal_vascular_disorder,0.460746460746,0.421682393485,14.0
Sinus_bradycardia,0.460549842644,0.431287551848,69.0
Granuloma_skin,0.460459360459,0.376244411088,12.0
Gallbladder_disorder,0.460395446712,0.476423355185,111.0
Duodenal_ulcer_haemorrhage,0.459600800888,0.468871507637,31.0
Anterior_spinal_artery_syndrome,0.45947459087,0.447215291225,17.0
Thyroid_function_test_abnormal,0.459385180564,0.452292839185,105.0
Eczema_herpeticum,0.458968256272,0.595125968711,3.0
Breast_atrophy,0.45892955385,0.443292776611,55.0
Confusional_state,0.458833387144,0.4404784072,134.0
Metabolic_acidosis,0.4586812719,0.376020258368,9.0
Red_blood_cell_count_decreased,0.458651399491,0.430171265152,5.0
Hamartoma,0.457879816949,0.457879816949,3.0
Thrombotic_thrombocytopenic_purpura,0.45778616205,0.511940756654,7.0
Pulmonary_fibrosis,0.457692307692,0.504195253794,11.0
Uterine_polyp,0.457513243709,0.468471575704,64.0
Orthostatic_hypotension,0.457166125884,0.415661386921,19.0
Melanoderma,0.457005682932,0.473626532755,62.0
Atrioventricular_block_second_degree,0.456106870229,0.515572717033,5.0
Adhesion,0.455118110236,0.456816171943,29.0
Vasodilatation,0.45472142041,0.461860697326,69.0
Breast_tenderness,0.454673744553,0.468314667453,6.0
Deafness_transitory,0.454599986455,0.454599986455,3.0
Hepatitis_C_antibody_positive,0.454398330945,0.454398330945,6.0
Strangury,0.454053536566,0.450553029351,349.0
Urinary_tract_disorder,0.453810131971,0.288320822544,8.0
Influenza_like_illness,0.453703703704,0.462647956943,26.0
Body_temperature_increased,0.453532269811,0.592400446885,15.0
Enuresis,0.453251792143,0.431579585059,31.0
Androgenetic_alopecia,0.453125,0.44372496982,23.0
Muscle_spasms,0.453100653321,0.472662146608,86.0
Strongyloidiasis,0.452926208651,0.235180242761,5.0
Coagulation_time_prolonged,0.452614235715,0.450683090742,7.0
Calculus_urinary,0.451720863215,0.528861895024,9.0
Neurodermatitis,0.451642164142,0.361303338793,12.0
Argininosuccinate_synthetase_deficiency,0.451544401544,0.445789835325,14.0
Lacrimal_disorder,0.451392718583,0.708417419789,4.0
Oligohydramnios,0.451017811705,0.668618072953,5.0
Delirium,0.450908733667,0.462927397998,9.0
Haemangioma,0.450816750817,0.548153767408,13.0
Pulmonary_thrombosis,0.450123207885,0.450123207885,47.0
Nail-patella_syndrome,0.450086591395,0.450086591395,3.0
Arterial_thrombosis,0.449972650458,0.438278501384,45.0
Vitreous_detachment,0.449925673181,0.504457750255,15.0
Urinary_retention,0.449786324786,0.412205579016,11.0
Congenital_generalised_lipodystrophy,0.449617353109,0.449617353109,3.0
Hypertonia,0.449590139799,0.418068552541,19.0
Hepatitis_cholestatic,0.449512577329,0.40839995155,19.0
Post_herpetic_neuralgia,0.449345243482,0.515161916624,19.0
Delayed_puberty,0.449340144742,0.642838630529,8.0
Vaginal_discharge,0.449164682335,0.453133814334,81.0
Oropharyngeal_pain,0.449017502104,0.696276386522,4.0
Vulvovaginal_discomfort,0.448329222253,0.470239713761,22.0
Enlarged_clitoris,0.448297375857,0.40905538261,22.0
Tooth_infection,0.448062015504,0.492987323534,17.0
Carbuncle,0.447963712479,0.485515743413,22.0
Nail_hypertrophy,0.447850149,0.305622989178,8.0
Chronic_graft_versus_host_disease,0.446366696367,0.447583160083,13.0
Hunger,0.445967187346,0.472889301515,10.0
Micturition_disorder,0.445789827732,0.503741237948,7.0
Splenomegaly,0.445219638243,0.457141194301,17.0
Back_pain,0.444870157514,0.576774577305,8.0
Acne_infantile,0.444527769528,0.526754424475,12.0
Injection_site_reaction,0.444455731963,0.444455731963,3.0
Blood_sodium_increased,0.444121869122,0.429175856133,12.0
Faeces_hard,0.443280217494,0.697268742925,4.0
Venous_thrombosis,0.442921492921,0.365663270862,14.0
Secondary_adrenocortical_insufficiency,0.442254665777,0.205597560324,4.0
Abnormal_weight_gain,0.442104647422,0.626308233091,7.0
Oesophageal_haemorrhage,0.441451639431,0.441451639431,3.0
Hypogeusia,0.441163737589,0.444975636232,85.0
Hypomenorrhoea,0.440935620005,0.321868781465,15.0
Eustachian_tube_disorder,0.440839694656,0.239971776198,5.0
Osteitis,0.440687313151,0.623091603053,4.0
Status_asthmaticus,0.440185866013,0.388524690228,25.0
Platelet_count_abnormal,0.439706136373,0.493204146897,45.0
Epidermolysis_bullosa,0.439643599644,0.430309600852,13.0
Haemolytic_uraemic_syndrome,0.439567430025,0.439567430025,5.0
Dyssomnia,0.439361548789,0.431011255436,64.0
Vascular_graft_occlusion,0.439327973374,0.333432502249,3.0
Gastric_ulcer,0.439186813187,0.481041554707,41.0
Deficiency_of_bile_secretion,0.43893129771,0.638237354392,5.0
Thinking_abnormal,0.438746070773,0.472963800905,30.0
Analgesic_asthma_syndrome,0.438709077381,0.50681208982,23.0
Tropical_spastic_paresis,0.437863765318,0.357631975284,6.0
Primary_hypothyroidism,0.43739985833,0.43739985833,15.0
Arrhythmia,0.436386768448,0.601801280431,5.0
Acute_abdomen,0.435750636132,0.600103426294,5.0
Vitamin_B6_deficiency,0.435733704854,0.619431940135,4.0
Cranial_nerve_paralysis,0.434926338484,0.441074887283,32.0
Inflammatory_bowel_disease,0.434478371501,0.331842237876,5.0
Urine_output_increased,0.434345609346,0.408042196548,12.0
Hypersensitivity,0.434193208739,0.596974489821,7.0
Acute_respiratory_distress_syndrome,0.434053488412,0.417153655195,28.0
Chest_discomfort,0.433861589218,0.433648738862,4.0
Fall,0.433164672965,0.496055979644,7.0
Panic_disorder,0.432797337436,0.273903188067,4.0
Sensation_of_pressure,0.431282601568,0.474390344745,159.0
Umbilical_cord_compression,0.431097852261,0.537110980622,7.0
Essential_tremor,0.430537400145,0.36089968073,26.0
Lenticular_opacities,0.430504358595,0.572727096818,4.0
Scleral_haemorrhage,0.430485008562,0.637404580153,3.0
Status_epilepticus,0.430437580438,0.367104475378,14.0
Complication_of_pregnancy,0.430025445293,0.4626280721,5.0
Organising_pneumonia,0.430025445293,0.198330270134,5.0
Brain_oedema,0.429747594396,0.450780066787,6.0
Anaemia,0.429389312977,0.317534245016,5.0
Purpura_non-thrombocytopenic,0.428905917412,0.390778865558,8.0
Blastomycosis,0.428316371521,0.412629925979,31.0
Tracheobronchitis,0.428303369683,0.417178680442,10.0
Temperature_intolerance,0.428255973794,0.508753928097,7.0
Abscess,0.427564102564,0.427564102564,11.0
Coma_hepatic,0.427203065134,0.552095708346,8.0
Blood_immunoglobulin_G_decreased,0.427035865285,0.424210760553,4.0
Perseveration,0.426528854436,0.400771974459,17.0
Oral_fungal_infection,0.426426339264,0.426426339264,3.0
Compression_fracture,0.426208651399,0.426208651399,5.0
Prothrombin_time_shortened,0.425541075281,0.474102400372,4.0
Pharyngeal_haemorrhage,0.425199962798,0.343356105507,23.0
Acanthosis,0.423968783208,0.393988508997,6.0
Low_set_ears,0.423543184435,0.423543184435,3.0
Salmonellosis,0.423408206838,0.478501568221,6.0
Cycloplegia,0.423125001188,0.416699308013,33.0
Metabolic_encephalopathy,0.422256407279,0.574162627347,3.0
Cerebral_haemorrhage,0.422256407279,0.574162627347,3.0
Conduction_disorder,0.422074860006,0.437330008533,9.0
Rhabdomyolysis,0.421487748721,0.483699014208,18.0
Hyperglycaemia,0.420903870904,0.34478843335,12.0
Hypomagnesaemia,0.420045666076,0.383946971236,3.0
Laryngitis,0.41949557531,0.498079641103,15.0
Impaired_healing,0.417992366217,0.385105445347,24.0
Oscillopsia,0.41768018018,0.535253392388,12.0
Eye_irritation,0.417312473998,0.506770537418,3.0
Dermatitis_atopic,0.417198808003,0.258641253128,8.0
Vein_disorder,0.416951829429,0.416275888067,7.0
Nasal_septum_perforation,0.416160513685,0.418584816957,24.0
Helicobacter_infection,0.416030534351,0.426721427258,4.0
Fungal_skin_infection,0.416008448767,0.336656681333,9.0
Myocarditis,0.415708812261,0.386057692308,8.0
Blood_iron_decreased,0.415306022203,0.487966948886,10.0
Sinus_tachycardia,0.415121082828,0.411401039097,3.0
Endometrial_disorder,0.41475826972,0.480204342273,5.0
Left_ventricular_dysfunction,0.414685427185,0.649025645878,12.0
Normal_pressure_hydrocephalus,0.414674819344,0.316049804935,20.0
Anaplastic_thyroid_cancer,0.412257278031,0.320547799418,4.0
Steatorrhoea,0.411877394636,0.452391742516,8.0
Blood_pressure_diastolic_increased,0.410267077709,0.395153902017,16.0
Hepatic_steatosis,0.409853036504,0.650343079411,3.0
Protein_urine_absent,0.409069638209,0.342447480965,7.0
Metaplasia,0.409035497634,0.369702553304,4.0
Varicocele,0.408546909316,0.175866439404,4.0
Ischaemic_cardiomyopathy,0.408296212644,0.428072420635,33.0
Eosinophilia,0.408121208603,0.498047870868,3.0
Monoplegia,0.406243245898,0.455392229099,10.0
Renal_mass,0.40546975547,0.46800571975,14.0
Eye_movement_disorder,0.404580152672,0.605044699872,5.0
Ophthalmic_herpes_zoster,0.403980579685,0.472576749307,7.0
Post_procedural_diarrhoea,0.403336913089,0.4608449592,4.0
Tongue_ulceration,0.403153153153,0.453094616467,14.0
Sideroblastic_anaemia,0.403147026995,0.579636779009,6.0
Liver_transplant_rejection,0.403098290598,0.437511525236,11.0
Hyperlipidaemia,0.402903298139,0.584174779682,7.0
Benign_vaginal_neoplasm,0.402788090288,0.403646010543,12.0
Jaundice_cholestatic,0.402742437094,0.463591211587,7.0
Scrotal_swelling,0.401679586563,0.399780611497,17.0
Attention_deficit/hyperactivity_disorder,0.400982714749,0.273632883789,7.0
Gastrointestinal_sounds_abnormal,0.400879458973,0.400879458973,3.0
Ventricular_dysfunction,0.400763358779,0.400763358779,5.0
Impatience,0.400127226463,0.573704378484,5.0
Lipohypertrophy,0.398779980456,0.401075378051,4.0
Anophthalmos,0.39870628723,0.328475672036,6.0
Impetigo,0.398629083341,0.428917299734,18.0
Vomiting,0.398484892462,0.536125301135,3.0
Dysphoria,0.398484892462,0.536125301135,3.0
Skin_papilloma,0.398484892462,0.536125301135,3.0
Scar,0.398480054954,0.353053435115,3.0
Hyperplasia,0.397104247104,0.512474972728,14.0
Immobile,0.39678948051,0.320389224066,16.0
Hepatic_fibrosis,0.395674300254,0.494002676161,5.0
Nasal_septum_disorder,0.395434969854,0.402633442005,17.0
Sjogren's_syndrome,0.394963369963,0.378142017222,12.0
Hepatic_adenoma,0.394767628908,0.180671402045,7.0
Hyperkeratosis,0.394503623294,0.547358555619,4.0
Cryptosporidiosis_infection,0.393162785948,0.41173201292,24.0
Pulse_absent,0.39244734931,0.376805528413,26.0
Dyshidrotic_eczema,0.391805023414,0.656662563866,9.0
Pericardial_effusion,0.391491540664,0.342267093548,19.0
Drug_level_increased,0.391315216315,0.412175229417,12.0
Sinoatrial_block,0.390696166259,0.413206681557,18.0
Hemianopia,0.389312977099,0.426684386033,5.0
Libido_decreased,0.387847212144,0.386216971913,4.0
Postoperative_wound_infection,0.387433734815,0.467505595279,30.0
Sputum_purulent,0.386807806923,0.646993422846,9.0
Alcohol_abuse,0.386293436293,0.354506896367,14.0
Fat_embolism,0.385157582832,0.30727717612,15.0
Disease_progression,0.384631758195,0.727603068989,8.0
Polymyositis,0.382578918616,0.456056518215,18.0
Acute_promyelocytic_leukaemia,0.381326251221,0.580814261226,4.0
Muscle_contracture,0.380948925589,0.24532363096,3.0
Hyperthermia_malignant,0.38063954064,0.358808099266,13.0
Paralysis_flaccid,0.380445824747,0.378319739936,4.0
Laryngeal_neoplasm,0.380278736536,0.359618904988,19.0
Hypophagia,0.379963369963,0.406777805727,41.0
Wound_infection,0.378786327786,0.366013310845,6.0
Wound_dehiscence,0.377991452991,0.377991452991,11.0
Anorectal_discomfort,0.377024168153,0.174813613054,7.0
Abdominal_hernia,0.376648380886,0.311703625229,3.0
Abdominal_pain,0.376590330789,0.26005493667,5.0
Electrocardiogram_QT_prolonged,0.376543209877,0.228553670664,8.0
Early_satiety,0.375318066158,0.2141798372,5.0
Mastocytoma,0.374718215153,0.377202275564,3.0
Injection_site_mass,0.374465811966,0.318178156935,11.0
Blood_pressure_systolic_decreased,0.37398893146,0.420973789724,8.0
Cataract,0.373707262079,0.435700983375,15.0
Ataxia,0.373019615548,0.529299079299,9.0
Vulvovaginal_disorder,0.372183360907,0.452176742418,4.0
Aortic_disorder,0.37064503333,0.366359279169,3.0
Ear_haemorrhage,0.370267300267,0.287000745985,13.0
Pericarditis_constrictive,0.370198447785,0.24146044524,10.0
Wound_secretion,0.369885544558,0.298338744114,4.0
Atypical_pneumonia,0.369592875318,0.366900890098,5.0
Breast_disorder_female,0.368320610687,0.368320610687,5.0
Oestrogenic_effect,0.367684478372,0.245085026897,5.0
Food_intolerance,0.366963040956,0.394144389755,7.0
Injection_site_thrombosis,0.366900122714,0.499711903911,16.0
Alcoholism,0.366462525518,0.390406231007,29.0
Toxicity_to_various_agents,0.365776081425,0.269795657727,5.0
Blood_sodium_decreased,0.364116184833,0.419428928752,38.0
Parkinsonian_gait,0.363577433992,0.278160432083,4.0
Pulmonary_hypertension,0.36261476988,0.531305933687,4.0
Beckwith-Wiedemann_syndrome,0.361323155216,0.624845213642,3.0
Abnormal_faeces,0.361323155216,0.624845213642,3.0
Tonsillitis,0.360687022901,0.568963076864,5.0
Blood_gonadotrophin_decreased,0.359305080284,0.464588859416,6.0
Leukopenia,0.358998919344,0.343590683707,10.0
Blood_calcium_decreased,0.358142493639,0.268672930123,5.0
Umbilical_hernia,0.35799978715,0.405741154616,3.0
Vertical_talus,0.357912712004,0.0791186543987,3.0
Menorrhagia,0.357825636858,0.328244274809,3.0
Renal_artery_stenosis,0.357297263912,0.321628665049,20.0
Balanoposthitis,0.356960408685,0.415384615385,8.0
White_blood_cell_count_increased,0.356790410124,0.345800801091,3.0
Actinic_keratosis,0.354938867439,0.357676149055,12.0
Drug_interaction,0.354406130268,0.433155233159,8.0
Orchitis,0.352884615385,0.402231282691,11.0
Pallor,0.352183323097,0.352183323097,6.0
Angina_pectoris,0.351812614286,0.56679389313,3.0
Optic_ischaemic_neuropathy,0.351781170483,0.331180117083,5.0
Conjunctival_irritation,0.35157014157,0.378841376967,13.0
Cyanopsia,0.351175213675,0.324726597571,11.0
Amaurosis,0.349568010526,0.306052762423,4.0
Colitis,0.348558558559,0.334166718305,13.0
Blood_uric_acid_increased,0.34844811589,0.334569121511,16.0
Nail_discolouration,0.346055979644,0.256574585905,5.0
Menopausal_disorder,0.34594017094,0.243323095579,11.0
Stillbirth,0.344432481932,0.343384599706,12.0
Cardioactive_drug_level,0.344351115041,0.399593480843,9.0
Uterine_rupture,0.342875318066,0.44515588249,5.0
Hydrocephalus,0.340101007169,0.402671755725,3.0
Hyposthenuria,0.339576527077,0.246304901945,12.0
Spinal_cord_compression,0.339087009202,0.346546943303,9.0
Gastroenteritis_viral,0.336000589449,0.34955815926,9.0
Homicidal_ideation,0.334605597964,0.447187929356,5.0
Cardiopulmonary_failure,0.332476982477,0.387572881468,13.0
Clumsiness,0.330532416142,0.330532416142,3.0
Atopy,0.330286722627,0.33929622993,7.0
Infertility_male,0.330271755272,0.321902121902,12.0
Infection_parasitic,0.326401684654,0.325877667612,7.0
Cystitis,0.326341938458,0.407596440018,19.0
Posterior_capsule_opacification,0.325835195774,0.324520097882,4.0
Renal_impairment,0.325815845742,0.379565398272,4.0
Subcutaneous_haematoma,0.32545764155,0.332907632908,8.0
Vaginal_infection,0.324427480916,0.397249951067,5.0
Chromaturia,0.321975568619,0.476050390129,6.0
Atrioventricular_block,0.321367521368,0.40890977853,11.0
Injection_site_necrosis,0.31858974359,0.379739256961,11.0
Hypospadias,0.318508694371,0.445029183535,10.0
Malignant_melanoma,0.318098208098,0.404028717666,13.0
Pneumocystis_jirovecii_pneumonia,0.314384814095,0.314384814095,3.0
Platelet_disorder,0.312179487179,0.304728305734,11.0
Congenital_tongue_anomaly,0.31106870229,0.31106870229,5.0
Serum_ferritin_increased,0.31085343318,0.31085343318,3.0
Breast_discomfort,0.309581168548,0.362000406351,3.0
Viral_infection,0.308823959522,0.157538167939,7.0
Sickle_cell_anaemia,0.307158119658,0.282882147968,11.0
Cerebrovascular_accident,0.307158119658,0.282882147968,11.0
Intervertebral_discitis,0.304046873934,0.281609195402,6.0
Retinal_degeneration,0.303747133776,0.634757684771,4.0
Glomerulosclerosis,0.301604117687,0.302242668756,4.0
Sphincter_of_Oddi_dysfunction,0.301231629563,0.494369698742,4.0
Gastric_ulcer_perforation,0.29975930838,0.444914738999,10.0
Eructation,0.299166013603,0.13072519084,3.0
Blood_growth_hormone_increased,0.299040238392,0.302363606459,4.0
Priapism,0.297893748972,0.297893748972,3.0
Tongue_blistering,0.297081047611,0.434446927699,3.0
Neuromyopathy,0.296688699755,0.39777199328,6.0
Ventricular_extrasystoles,0.294357530549,0.132867567489,4.0
Blood_pressure_increased,0.293893129771,0.519708199534,5.0
Venous_pressure_jugular_increased,0.291900076433,0.51887300963,3.0
Autism,0.291126075136,0.291126075136,3.0
Hydroureter,0.286324786325,0.322059362222,11.0
Skin_odour_abnormal,0.282965198967,0.282965198967,3.0
Verbal_abuse,0.281258291258,0.313208901137,13.0
Endometrial_adenocarcinoma,0.281107113958,0.441831671103,6.0
Testicular_disorder,0.280710920191,0.378816793893,4.0
General_physical_condition_normal,0.272722841294,0.412421722416,7.0
Arterial_disorder,0.269476372925,0.269476372925,8.0
Irritable_bowel_syndrome,0.267794773556,0.342557251908,3.0
Meningitis_chemical,0.267523873102,0.198473282443,3.0
Forced_expiratory_volume_decreased,0.267175572519,0.147846035573,5.0
Meningitis,0.265669328186,0.4314456277,6.0
Hyperfibrinogenaemia,0.26439400536,0.26439400536,3.0
Eosinophilic_pneumonia,0.264206955047,0.391502593894,7.0
Bursitis,0.264028337502,0.278717498385,21.0
Therapeutic_response_decreased,0.262793287793,0.269653407494,12.0
Bone_marrow_toxicity,0.261450381679,0.483745596007,5.0
Myxoedema,0.261409262861,0.484612178644,4.0
Bladder_cancer,0.260814249364,0.260814249364,5.0
Spleen_disorder,0.259472115794,0.335235068358,8.0
Peritonsillar_abscess,0.256917837378,0.320110131942,8.0
Pyoderma,0.25518822744,0.25518822744,3.0
Osteogenesis_imperfecta,0.249363867684,0.342856910728,5.0
Fluid_retention,0.249054267166,0.410847144419,4.0
Rectal_cancer,0.248793041728,0.397231977864,4.0
Coronary_artery_stenosis,0.248754341664,0.358778625954,3.0
Muscle_necrosis,0.247455470738,0.247455470738,5.0
Pneumothorax,0.244690624691,0.274081164832,13.0
Hypocalcaemia,0.240238659296,0.290373455825,7.0
Tuberculosis,0.239243800733,0.458863443596,4.0
Torticollis,0.239037888463,0.22199735423,8.0
Glioma,0.239037888463,0.22199735423,8.0
Essential_thrombocythaemia,0.237347497557,0.347912373378,3.0
Aplastic_anaemia,0.235107731305,0.235777726178,4.0
Postural_orthostatic_tachycardia_syndrome,0.230831374143,0.426878924289,3.0
Hepatitis_acute,0.230521773624,0.30820610687,4.0
Screaming,0.229909430357,0.169801832191,6.0
Adjustment_disorder,0.229907410095,0.229907410095,3.0
Blood_triglycerides_increased,0.229873547538,0.302031027777,3.0
Intermittent_explosive_disorder,0.228610957923,0.771292532863,4.0
Pulmonary_embolism,0.228395061728,0.228395061728,8.0
Aspartate_aminotransferase_increased,0.228325544945,0.228325544945,3.0
Pseudomonas_infection,0.228325544945,0.228325544945,3.0
Yersinia_infection,0.227884615385,0.353396299266,11.0
Tetanus,0.226565470445,0.247034632246,7.0
Blood_albumin_decreased,0.22466838882,0.22466838882,3.0
Trisomy_18,0.22466838882,0.22466838882,3.0
Erythropenia,0.224554707379,0.352435892916,5.0
Posture_abnormal,0.22236114767,0.22236114767,6.0
Mitral_valve_disease,0.215501310965,0.145038167939,3.0
Infection_susceptibility_increased,0.214376590331,0.244735456699,5.0
Gingival_hypertrophy,0.200509873354,0.373414506719,3.0
Chorioretinitis,0.19899089581,0.0171755725191,3.0
Optic_atrophy,0.19899089581,0.0171755725191,3.0
Immunoglobulins_increased,0.196993004963,0.336900096635,4.0
Fluid_imbalance,0.193519337197,0.318919679278,9.0
Progressive_supranuclear_palsy,0.190652023437,0.386700406425,6.0
Teething,0.187971052352,0.296755725191,3.0
Neuroleptic_malignant_syndrome,0.186529474937,0.186529474937,3.0
Erysipelas,0.182699150849,0.255617537679,7.0
Refraction_disorder,0.17953443822,0.185095153784,4.0
Mental_impairment,0.179132925048,0.179957720179,4.0
Neovascularisation,0.17718824679,0.228185442555,4.0
Automatism,0.176341682872,0.208969465649,3.0
Megacolon,0.169544983988,0.169639315396,4.0
Chromatopsia,0.168988670556,0.31393129771,3.0
Fistula,0.166018347908,0.306828632616,7.0
Ovarian_cancer,0.162511247206,0.068805267835,3.0
Buccoglossal_syndrome,0.162327421898,0.162327421898,3.0
Ocular_hypertension,0.158479814376,0.32244080951,6.0
Amaurosis_fugax,0.157610851498,0.355916030534,3.0
Bradycardia,0.1458508693,0.352093439972,3.0
Haemorrhagic_anaemia,0.143765903308,0.143765903308,5.0
Embolism_arterial,0.134613337977,0.134613337977,3.0
Anxiety_disorder,0.132547064042,0.21898890718,6.0
Trigeminal_neuralgia,0.131899495932,0.12968547412,3.0
Neutrophilia,0.129770992366,0.0783165810366,5.0
Cystitis_haemorrhagic,0.126590330789,0.257982120051,5.0
Paraparesis,0.124207858048,0.124207858048,3.0
Nitrogen_balance_negative,0.120705502182,0.120705502182,3.0
Skull_malformation,0.12007178862,0.120170957536,4.0
Death_neonatal,0.119147824573,0.119147824573,3.0
Elderly,0.117919097514,0.10967477433,3.0
Platelet_count_normal,0.107740980466,0.107740980466,3.0
Optic_nerve_disorder,0.107740980466,0.107740980466,3.0
Supraventricular_tachycardia,0.101582832651,0.10236409021,4.0
Motor_dysfunction,0.101582832651,0.10236409021,4.0
Face_oedema,0.0836501901141,0.193651496241,3.0
Oxygen_saturation_decreased,0.0775500923964,0.108742344643,3.0
Tubulointerstitial_nephritis,0.073155216285,0.159625862057,5.0
Drug-induced_liver_injury,0.0685233022765,0.0685233022765,3.0
Extravasation,0.0609913021604,0.0629770992366,4.0
Kyphosis,0.0494296577947,0.0763358778626,3.0
Extrasystoles,0.0444179994001,0.0444179994001,3.0
Serum_sickness,0.0279366092938,0.0279366092938,3.0
