ADR name,Binary Logistic Regression Mean AUC,Web Mean AUC,Positive Count
Salivary_gland_disorder,0.31106870229,nan,5.0
Lip_blister,0.31085343318,nan,3.0
Hypertonic_bladder,0.309581168548,nan,3.0
Cardiac_septal_defect,0.308823959522,nan,7.0
Arterial_stenosis,0.307158119658,0.724777,11.0
Renal_artery_stenosis,0.307158119658,0.675713,11.0
Vitreous_haemorrhage,0.303747133776,nan,4.0
Breast_discomfort,0.301604117687,nan,4.0
Blighted_ovum,0.301231629563,nan,4.0
Limb_reduction_defect,0.299166013603,nan,3.0
Tongue_paralysis,0.299040238392,nan,4.0
Eating_disorder,0.297893748972,nan,3.0
Heart_sounds_abnormal,0.297081047611,nan,3.0
Activated_partial_thromboplastin_time_prolonged,0.296688699755,nan,6.0
General_symptom,0.295562070066,nan,3.0
Central_nervous_system_neoplasm,0.294357530549,nan,4.0
Tooth_hypoplasia,0.293893129771,nan,5.0
Jaundice_neonatal,0.291900076433,nan,3.0
Chalazion,0.291126075136,nan,3.0
Gingival_pain,0.286324786325,0.452533,11.0
Maculopathy,0.282965198967,nan,3.0
Unintended_pregnancy,0.281258291258,0.596022,13.0
Haemoglobin_increased,0.281107113958,nan,6.0
Hepatitis_acute,0.280710920191,nan,4.0
Myelitis,0.272722841294,nan,7.0
Monocytosis,0.269476372925,nan,8.0
Defaecation_urgency,0.267794773556,nan,3.0
Wound_dehiscence,0.267523873102,nan,3.0
Tracheobronchitis,0.265669328186,nan,6.0
Altered_state_of_consciousness,0.26439400536,nan,3.0
Retroperitoneal_haemorrhage,0.264206955047,nan,7.0
Menopause,0.264028337502,0.582087,21.0
Tooth_infection,0.262793287793,0.352489,12.0
Talipes,0.261450381679,nan,5.0
Costochondritis,0.261409262861,nan,4.0
Menopausal_symptoms,0.259472115794,nan,8.0
Cycloplegia,0.257633587786,nan,5.0
Phobia,0.256917837378,nan,8.0
Appetite_disorder,0.249363867684,nan,5.0
Hypogeusia,0.249054267166,nan,4.0
Serositis,0.248793041728,nan,4.0
Corneal_disorder,0.248754341664,nan,3.0
Corneal_infiltrates,0.247455470738,nan,5.0
Creatinine_renal_clearance_decreased,0.240238659296,nan,7.0
Graft_versus_host_disease,0.239243800733,nan,4.0
Middle_insomnia,0.239037888463,nan,8.0
Initial_insomnia,0.239037888463,nan,8.0
Hypoplastic_anaemia,0.237347497557,nan,3.0
Microsomia,0.235107731305,nan,4.0
Breast_abscess,0.230831374143,nan,3.0
Vulval_disorder,0.230521773624,nan,4.0
Ventricular_septal_defect,0.229909430357,nan,6.0
Right_ventricular_failure,0.229907410095,nan,3.0
Mycobacterium_avium_complex_infection,0.229873547538,nan,3.0
Myelitis_transverse,0.228610957923,nan,4.0
Illusion,0.228395061728,nan,8.0
Sudden_infant_death_syndrome,0.228325544945,nan,3.0
Microcephaly,0.228325544945,nan,3.0
Rhinitis_allergic,0.227884615385,0.54454,11.0
Gastrointestinal_ulcer,0.226565470445,nan,7.0
Scleral_hyperaemia,0.22466838882,nan,3.0
Eosinophilic_myocarditis,0.22466838882,nan,3.0
Vaginitis_bacterial,0.224554707379,nan,5.0
Attention_deficit/hyperactivity_disorder,0.215501310965,nan,3.0
Clostridium_difficile_colitis,0.214376590331,nan,5.0
Cerebellar_ataxia,0.200509873354,nan,3.0
Folate_deficiency,0.19899089581,nan,3.0
Thyroid_function_test_abnormal,0.19899089581,nan,3.0
Ventricular_failure,0.196993004963,nan,4.0
Eosinophilic_pneumonia,0.193519337197,nan,9.0
Mesenteric_artery_thrombosis,0.190652023437,nan,6.0
Neutrophilia,0.187971052352,nan,3.0
Spina_bifida,0.186529474937,nan,3.0
Orchitis,0.182699150849,nan,7.0
Enanthema,0.17953443822,nan,4.0
Microcytic_anaemia,0.179132925048,nan,4.0
Cerebral_artery_embolism,0.17718824679,nan,4.0
Brain_neoplasm,0.176341682872,nan,3.0
Diabetic_neuropathy,0.169544983988,nan,4.0
Injection_site_hypersensitivity,0.168988670556,nan,3.0
Fistula,0.166018347908,nan,7.0
Fear,0.162511247206,nan,3.0
Refraction_disorder,0.162327421898,nan,3.0
Substance_abuse,0.157610851498,nan,3.0
Polycythaemia_vera,0.1458508693,nan,3.0
Portal_hypertension,0.134613337977,nan,3.0
Anxiety_disorder,0.132547064042,nan,6.0
Abortion_missed,0.131899495932,nan,3.0
Hunger,0.128271364855,nan,4.0
Glomerulonephritis,0.126590330789,nan,5.0
Developmental_delay,0.124207858048,nan,3.0
Haemorrhage_urinary_tract,0.120705502182,nan,3.0
Pregnancy,0.12007178862,nan,4.0
Poliomyelitis,0.117919097514,nan,3.0
Ectropion,0.107740980466,nan,3.0
Ectropion_of_cervix,0.107740980466,nan,3.0
Oesophageal_candidiasis,0.102956684952,nan,3.0
Livedo_reticularis,0.101582832651,nan,4.0
Lividity,0.101582832651,nan,4.0
Epicondylitis,0.0836501901141,nan,3.0
Apoptosis,0.0775500923964,nan,3.0
Malabsorption,0.073155216285,nan,5.0
Hyperinsulinism,0.0685233022765,nan,3.0
Tumour_necrosis,0.0609913021604,nan,4.0
Phlebitis_superficial,0.0583887228011,nan,3.0
Intertrigo,0.0444179994001,nan,3.0
Intervertebral_disc_disorder,0.0279366092938,nan,3.0
